voter,txn_count,Wallet_Age,Wallet_Age(Erc20),to_count,from_count,erc_to,erc_from,first_date,last_date,first_from,first_to,last_from,last_to
0x971a6DA29c0103D8aD1Bc46b884B8ABfF9d66514,100,281,281,0,100,0,60,1668340663,1687120229,0x971a6da29c0103d8ad1bc46b884b8abff9d66514,0x86ca30bef97fb651b8d866d45503684b90cb3312,0x971a6da29c0103d8ad1bc46b884b8abff9d66514,0xb49c4e680174e331cb0a7ff3ab58afc9738d5f8b
0x4Be737B450754BC75f1ef0271D3C5dA525173F6b,2,10,4,0,2,0,8,1691781903,1692458443,0x4be737b450754bc75f1ef0271d3c5da525173f6b,0xb6be0ecafdb66dd848b0480db40056ff94a9465d,0x4be737b450754bc75f1ef0271d3c5da525173f6b,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x99b44F474D325c870C003978c555d0EAcc53402E,100,421,147,0,100,0,89,1656267900,1687753169,0x99b44f474d325c870c003978c555d0eacc53402e,0x54a06197130e02aa0244c4a413f70c52348c3610,0x99b44f474d325c870c003978c555d0eacc53402e,0x4200000000000000000000000000000000000006
0x461acd846B4cc249b96242F1AB7c72a39d94747c,9,14,5,0,9,0,1,1691445935,1692399913,0xf491d040110384dbcf7f241ffe2a546513fd873d,0x461acd846b4cc249b96242f1ab7c72a39d94747c,0x461acd846b4cc249b96242f1ab7c72a39d94747c,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xa40C56aE05A37382fFBB5B8397C6E5C5C5223331,44,40,39,0,44,0,34,1689136913,1692539007,0xa40c56ae05a37382ffbb5b8397c6e5c5c5223331,0xbeae1b06949d033da628ba3e5af267c3e740494b,0xa40c56ae05a37382ffbb5b8397c6e5c5c5223331,0xedd118e091eee0e7fa9eeb9b4db717518f56cb15
0xC72D320328235d7B303B315bE0a475972Fc62CAB,70,90,61,0,70,0,38,1684827343,1692244397,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xc72d320328235d7b303b315be0a475972fc62cab,0xc72d320328235d7b303b315be0a475972fc62cab,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x705cFf472ef494Ae01C511E1A6D0Bc2bA41AC56B,18,160,97,0,18,0,7,1678788681,1692286113,0xacd03d601e5bb1b275bb94076ff46ed9d753435a,0x705cff472ef494ae01c511e1a6d0bc2ba41ac56b,0x705cff472ef494ae01c511e1a6d0bc2ba41ac56b,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x9BD215C2530dF574657510B2F991d5C326df7C50,100,586,586,0,100,0,100,1641981856,1648431135,0x9bd215c2530df574657510b2f991d5c326df7c50,0x5386c2af1c5901ce4a91c7ef2c8b07be931127b0,0x9bd215c2530df574657510b2f991d5c326df7c50,0x06f51c0a3edc0cba4174b2ffb8f8a378e96554da
0x97916c352fC5035AF370289c659d22f3D52Afc1D,75,48,45,0,75,0,7,1688496749,1692182995,0x97916c352fc5035af370289c659d22f3d52afc1d,0x8b396ddf906d552b2f98a8e7d743dd58cd0d920f,0x97916c352fc5035af370289c659d22f3d52afc1d,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x67434E4F16fb70E59c91b8642522fAC5b0C292C1,15,97,0,0,15,0,0,1684263550,1692365119,0xc91d300d342ec4ebbc61b3ae75dc5d7245109dd9,0x67434e4f16fb70e59c91b8642522fac5b0c292c1,0x67434e4f16fb70e59c91b8642522fac5b0c292c1,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x766244cb75D011c1f9aFBdb3284970a81F2E88cd,100,106,85,0,100,0,70,1683418577,1691248111,0x766244cb75d011c1f9afbdb3284970a81f2e88cd,0xa353716231973df527ab73233161a01811bf15f0,0x766244cb75d011c1f9afbdb3284970a81f2e88cd,0xd7ba4057f43a7c4d4a34634b2a3151a60bf78f0d
0xCbbd18d3aC27ab0FFfD04BCCd091B2802c92e0ca,89,629,647,0,89,0,100,1638293719,1692383807,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,0x8700daec35af8ff88c16bdf0418774cb3d7599b4,0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x6b821bD540EF180Ab6e8219af224f9ba52045471,100,145,145,0,100,0,100,1680052859,1689058561,0x6b821bd540ef180ab6e8219af224f9ba52045471,0x00000000000001ad428e4906ae43d8f9852d0dd6,0x6b821bd540ef180ab6e8219af224f9ba52045471,0x3a23f943181408eac424116af7b7790c94cb97a5
0x2517cEeaE92eD9d93Ec0dCe87aCCd0A963de8CDE,4,47,0,0,4,0,0,1688558337,1692271823,0x2517ceeae92ed9d93ec0dce87accd0a963de8cde,0x0a9f824c05a74f577a536a8a0c673183a872dff4,0x2517ceeae92ed9d93ec0dce87accd0a963de8cde,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0xEFEdaf9c07E6eB56BB8F82f30018e4461B1c5F4c,100,371,428,0,100,0,100,1660559412,1682853755,0x9ee457023bb3de16d51a003a247baead7fce313d,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,0xefedaf9c07e6eb56bb8f82f30018e4461b1c5f4c,0xd0ce9cde2659ccd46ca6513ad7edd9383e9653f5
0x9eEC0B5Bd8A48047f0Dcc61E98B4b92951480F98,9,445,445,0,9,0,5,1654158333,1692136945,0x9eec0b5bd8a48047f0dcc61e98b4b92951480f98,0x4200000000000000000000000000000000000042,0x9eec0b5bd8a48047f0dcc61e98b4b92951480f98,0x15fa08599eb017f89c1712d0fe76138899fdb9db
0x43D936856485c6FF09E05FFdF0A97989A433ab9D,16,290,290,0,16,0,6,1667575461,1692276711,0x43d936856485c6ff09e05ffdf0a97989a433ab9d,0xfedfaf1a10335448b7fa0268f56d2b44dbd357de,0x43d936856485c6ff09e05ffdf0a97989a433ab9d,0x15fa08599eb017f89c1712d0fe76138899fdb9db
